,Customer_ID,Units bought,Money Spent,Year,Month,Day,Date bought
20725,6598,2,35.98,1998,3,15,3/15/1998
20726,6598,1,16.99,1998,6,12,6/12/1998
20727,6599,1,8.77,1997,1,26,1/26/1997
20728,6600,2,27.94,1997,1,26,1/26/1997
20729,6601,5,73.95,1997,1,26,1/26/1997
20730,6602,3,38.32,1997,1,26,1/26/1997
20731,6602,1,5.78,1997,2,1,2/1/1997
20732,6602,3,44.3,1997,3,9,3/9/1997
20733,6603,1,14.96,1997,1,26,1/26/1997
20734,6604,1,15.7,1997,1,26,1/26/1997
20735,6605,1,13.97,1997,1,26,1/26/1997
20736,6606,4,57.85,1997,1,26,1/26/1997
20737,6606,3,46.08,1997,3,14,3/14/1997
20738,6606,2,29.98,1997,4,10,4/10/1997
20739,6606,1,19.99,1997,4,14,4/14/1997
20740,6607,2,26.14,1997,1,26,1/26/1997
20741,6608,1,26.99,1997,1,26,1/26/1997
20742,6609,2,29.92,1997,1,26,1/26/1997
20743,6610,1,14.79,1997,1,26,1/26/1997
20744,6611,1,16.36,1997,1,26,1/26/1997
20745,6612,1,12.97,1997,1,26,1/26/1997
20746,6613,1,14.96,1997,1,26,1/26/1997
20747,6613,1,14.96,1997,4,14,4/14/1997
20748,6614,1,16.7,1997,1,26,1/26/1997
20749,6614,1,16.7,1997,2,18,2/18/1997
20750,6615,1,14.37,1997,1,26,1/26/1997
20751,6616,6,83.22,1997,1,27,1/27/1997
20752,6617,1,14.99,1997,1,26,1/26/1997
20753,6617,1,19.99,1997,7,30,7/30/1997
20754,6618,4,48.28,1997,1,26,1/26/1997
20755,6618,5,72.98,1997,3,16,3/16/1997
20756,6618,1,15.96,1997,5,17,5/17/1997
20757,6618,1,12.97,1997,6,29,6/29/1997
20758,6618,1,14.37,1997,6,29,6/29/1997
20759,6618,3,36.26,1997,7,21,7/21/1997
20760,6618,2,26.73,1997,8,16,8/16/1997
20761,6618,1,14.99,1997,9,21,9/21/1997
20762,6618,3,40.47,1997,10,17,10/17/1997
20763,6619,5,76.6,1997,1,26,1/26/1997
20764,6620,1,4.79,1997,1,26,1/26/1997
20765,6620,2,31.69,1997,2,1,2/1/1997
20766,6620,1,12,1997,2,11,2/11/1997
20767,6621,2,31.32,1997,2,1,2/1/1997
20768,6622,1,14.37,1997,1,26,1/26/1997
20769,6623,7,92.18,1997,1,26,1/26/1997
20770,6624,1,15.36,1997,1,26,1/26/1997
20771,6625,4,63.33,1997,1,26,1/26/1997
20772,6626,1,11.77,1997,1,26,1/26/1997
20773,6626,3,44.97,1997,11,13,11/13/1997
20774,6627,1,15.36,1997,1,26,1/26/1997
20775,6628,1,21.3,1997,1,26,1/26/1997
20776,6629,1,16.36,1997,1,26,1/26/1997
20777,6629,2,29.33,1997,4,16,4/16/1997
20778,6629,3,44.88,1997,8,31,8/31/1997
20779,6629,2,30.48,1997,10,9,10/9/1997
20780,6630,2,28.74,1997,1,26,1/26/1997
20781,6630,1,14.37,1997,2,14,2/14/1997
20782,6631,2,24.98,1997,1,26,1/26/1997
20783,6632,1,13.97,1997,1,26,1/26/1997
20784,6633,8,112.13,1997,1,26,1/26/1997
20785,6633,11,173.88,1997,3,14,3/14/1997
20786,6633,4,64.96,1997,4,6,4/6/1997
20787,6634,1,27.77,1997,1,26,1/26/1997
20788,6635,2,36.69,1997,1,26,1/26/1997
20789,6635,4,39.96,1998,4,24,4/24/1998
20790,6636,2,34.98,1997,1,26,1/26/1997
20791,6637,5,76.2,1997,1,26,1/26/1997
20792,6638,3,32.31,1997,1,26,1/26/1997
20793,6639,1,12.49,1997,1,26,1/26/1997
20794,6640,2,35.35,1997,1,26,1/26/1997
20795,6641,2,29.92,1997,1,26,1/26/1997
20796,6642,1,15.36,1997,1,31,1/31/1997
20797,6642,1,28.97,1997,4,13,4/13/1997
20798,6642,1,32.45,1997,5,24,5/24/1997
20799,6643,1,10.77,1997,1,26,1/26/1997
20800,6643,2,26.98,1997,9,12,9/12/1997
20801,6644,5,70.45,1997,1,26,1/26/1997
20802,6644,5,79.25,1997,4,12,4/12/1997
20803,6644,5,79.25,1997,7,2,7/2/1997
20804,6645,1,9.77,1997,1,26,1/26/1997
20805,6646,1,14.37,1997,1,26,1/26/1997
20806,6647,1,11.99,1997,1,26,1/26/1997
20807,6648,3,45.94,1997,1,27,1/27/1997
20808,6649,1,13.97,1997,1,26,1/26/1997
20809,6650,4,99.1,1997,1,26,1/26/1997
20810,6651,2,26.73,1997,1,26,1/26/1997
20811,6652,3,46.82,1997,1,26,1/26/1997
20812,6652,2,39.98,1997,3,17,3/17/1997
20813,6652,3,71.51,1997,3,18,3/18/1997
20814,6653,2,27.94,1997,2,1,2/1/1997
20815,6653,1,13.99,1997,9,24,9/24/1997
20816,6653,2,26.3,1998,4,6,4/6/1998
20817,6653,1,12.99,1998,4,29,4/29/1998
20818,6654,2,29.13,1997,1,26,1/26/1997
20819,6655,5,66.46,1997,1,26,1/26/1997
20820,6655,1,15.36,1997,6,27,6/27/1997
20821,6656,2,54.35,1997,1,26,1/26/1997
20822,6656,1,14.37,1997,4,12,4/12/1997
20823,6656,3,41.1,1997,5,11,5/11/1997
20824,6656,1,14.96,1997,6,29,6/29/1997
20825,6657,3,37.71,1997,1,26,1/26/1997
20826,6658,5,49.85,1997,2,13,2/13/1997
20827,6658,10,107.7,1997,3,3,3/3/1997
20828,6658,5,68.42,1997,4,10,4/10/1997
20829,6658,7,111.35,1997,4,16,4/16/1997
20830,6659,2,27.94,1997,1,26,1/26/1997
20831,6659,2,35.96,1997,1,26,1/26/1997
20832,6659,4,77.44,1997,1,26,1/26/1997
20833,6659,5,51.09,1997,2,6,2/6/1997
20834,6659,1,11.77,1997,2,13,2/13/1997
20835,6659,3,31.05,1997,2,18,2/18/1997
20836,6659,3,30.53,1997,3,9,3/9/1997
20837,6659,3,43.55,1997,3,9,3/9/1997
20838,6659,1,15.96,1997,3,13,3/13/1997
20839,6659,1,6.79,1997,4,26,4/26/1997
20840,6659,5,80.1,1997,5,28,5/28/1997
20841,6659,1,15.7,1997,6,6,6/6/1997
20842,6659,1,15.7,1997,6,7,6/7/1997
20843,6659,2,23.54,1997,6,7,6/7/1997
20844,6659,5,47.45,1997,9,14,9/14/1997
20845,6659,6,79.44,1997,9,18,9/18/1997
20846,6659,5,66.95,1997,9,27,9/27/1997
20847,6659,1,12.99,1997,10,5,10/5/1997
20848,6659,5,66.45,1997,10,15,10/15/1997
20849,6659,1,14.99,1997,10,21,10/21/1997
20850,6659,1,12.99,1997,10,26,10/26/1997
20851,6659,1,12.99,1997,10,26,10/26/1997
20852,6659,5,64.95,1997,11,2,11/2/1997
20853,6659,1,12.49,1997,11,8,11/8/1997
20854,6659,2,39.48,1997,11,11,11/11/1997
20855,6659,2,24.98,1997,11,27,11/27/1997
20856,6659,5,67.45,1998,1,3,1/3/1998
20857,6659,3,37.97,1998,2,1,2/1/1998
20858,6660,1,12.97,1997,1,26,1/26/1997
20859,6661,2,24.14,1997,3,6,3/6/1997
20860,6662,1,15.36,1997,1,26,1/26/1997
20861,6663,2,23.54,1997,1,26,1/26/1997
20862,6663,3,37.51,1997,1,31,1/31/1997
20863,6663,2,21.74,1997,3,9,3/9/1997
20864,6663,3,39.51,1997,4,17,4/17/1997
20865,6663,3,30.71,1997,4,22,4/22/1997
20866,6663,3,40.7,1997,7,30,7/30/1997
20867,6663,2,49.48,1997,10,10,10/10/1997
20868,6663,3,35.97,1997,10,20,10/20/1997
20869,6663,3,30.47,1997,10,29,10/29/1997
20870,6663,3,37.47,1997,11,24,11/24/1997
20871,6663,2,33.98,1997,12,22,12/22/1997
20872,6663,2,25.98,1998,2,22,2/22/1998
20873,6664,1,16.36,1997,1,26,1/26/1997
20874,6665,1,4.79,1997,1,26,1/26/1997
20875,6666,2,20,1997,1,26,1/26/1997
20876,6667,4,43.22,1997,1,26,1/26/1997
20877,6667,1,13.77,1997,6,24,6/24/1997
20878,6668,1,27.99,1997,1,26,1/26/1997
20879,6668,1,19.99,1997,7,20,7/20/1997
20880,6668,1,9.08,1998,4,19,4/19/1998
20881,6668,1,9.49,1998,5,16,5/16/1998
20882,6669,2,21.35,1997,1,26,1/26/1997
20883,6669,1,16.36,1997,7,24,7/24/1997
20884,6669,3,41.7,1997,9,1,9/1/1997
20885,6669,4,69.46,1997,11,3,11/3/1997
20886,6669,1,5.49,1997,12,8,12/8/1997
20887,6669,2,27.98,1997,12,27,12/27/1997
20888,6669,2,24.46,1998,1,22,1/22/1998
20889,6669,3,63.36,1998,3,24,3/24/1998
20890,6669,1,11.49,1998,4,8,4/8/1998
20891,6669,1,11.88,1998,4,17,4/17/1998
20892,6669,1,11.49,1998,5,25,5/25/1998
20893,6670,1,11.7,1997,1,26,1/26/1997
20894,6670,2,24.98,1997,12,27,12/27/1997
20895,6671,2,18.95,1997,1,26,1/26/1997
20896,6671,2,23.36,1997,3,6,3/6/1997
20897,6671,4,61.03,1997,6,12,6/12/1997
20898,6672,2,19.76,1997,1,26,1/26/1997
20899,6673,1,14.37,1997,2,10,2/10/1997
20900,6674,4,68.72,1997,1,26,1/26/1997
20901,6674,1,51.99,1997,3,8,3/8/1997
20902,6674,1,51.99,1997,5,8,5/8/1997
20903,6674,2,23.34,1997,5,30,5/30/1997
20904,6674,1,21,1997,5,30,5/30/1997
20905,6674,3,73.02,1997,6,12,6/12/1997
20906,6674,3,37.71,1997,6,25,6/25/1997
20907,6674,2,25.54,1997,7,13,7/13/1997
20908,6674,7,95.98,1997,7,26,7/26/1997
20909,6674,5,90.23,1997,7,26,7/26/1997
20910,6674,3,38.97,1997,10,9,10/9/1997
20911,6674,3,31.97,1997,11,30,11/30/1997
20912,6674,1,74.99,1997,12,6,12/6/1997
20913,6674,2,27.98,1998,1,16,1/16/1998
20914,6674,5,51.26,1998,1,25,1/25/1998
20915,6674,2,32.98,1998,2,19,2/19/1998
20916,6674,7,80.43,1998,3,7,3/7/1998
20917,6674,1,12.99,1998,3,18,3/18/1998
20918,6674,2,36.98,1998,5,6,5/6/1998
20919,6674,4,71.96,1998,6,10,6/10/1998
20920,6674,2,17.98,1998,6,10,6/10/1998
20921,6675,1,13.97,1997,1,26,1/26/1997
20922,6675,2,28.34,1997,4,21,4/21/1997
20923,6675,2,27.94,1997,5,11,5/11/1997
20924,6675,2,30.33,1997,6,22,6/22/1997
20925,6675,2,24.48,1997,11,23,11/23/1997
20926,6676,1,6.79,1997,1,26,1/26/1997
20927,6677,1,14.37,1997,1,26,1/26/1997
20928,6677,1,13.97,1997,4,19,4/19/1997
20929,6677,1,13.97,1997,7,29,7/29/1997
20930,6678,1,22.99,1997,1,26,1/26/1997
20931,6679,1,13.77,1997,1,26,1/26/1997
20932,6679,2,33.15,1997,2,1,2/1/1997
20933,6679,4,57.27,1997,2,9,2/9/1997
20934,6679,1,35.99,1997,2,13,2/13/1997
20935,6679,1,16.99,1997,2,23,2/23/1997
20936,6679,1,13.77,1997,3,12,3/12/1997
20937,6679,4,58.28,1997,3,30,3/30/1997
20938,6680,1,15.36,1997,1,26,1/26/1997
20939,6681,1,17.76,1997,1,26,1/26/1997
20940,6682,3,73.97,1997,1,27,1/27/1997
20941,6683,1,14.99,1997,1,26,1/26/1997
20942,6683,1,15.76,1997,2,28,2/28/1997
20943,6683,1,20.99,1997,11,21,11/21/1997
20944,6684,1,11.77,1997,1,26,1/26/1997
20945,6685,1,10.77,1997,1,26,1/26/1997
20946,6686,3,28.11,1997,1,26,1/26/1997
20947,6686,2,18.98,1997,9,23,9/23/1997
20948,6686,4,43.96,1997,12,8,12/8/1997
20949,6686,2,27.98,1998,3,29,3/29/1998
20950,6687,1,21.99,1997,1,26,1/26/1997
20951,6688,1,16.36,1997,1,26,1/26/1997
20952,6689,1,17.3,1997,1,26,1/26/1997
20953,6689,1,23.77,1997,4,28,4/28/1997
20954,6690,5,83.23,1997,1,26,1/26/1997
20955,6690,6,72.41,1997,3,3,3/3/1997
20956,6690,1,11.77,1997,3,7,3/7/1997
20957,6690,5,65.24,1997,5,3,5/3/1997
20958,6690,6,78.4,1997,6,13,6/13/1997
20959,6690,2,26.14,1997,8,17,8/17/1997
20960,6690,3,45.47,1997,9,20,9/20/1997
20961,6690,5,63.45,1997,11,8,11/8/1997
20962,6690,3,45.97,1997,11,17,11/17/1997
20963,6690,3,50.97,1998,1,26,1/26/1998
20964,6690,3,37.97,1998,2,1,2/1/1998
20965,6690,3,40.97,1998,2,1,2/1/1998
20966,6690,2,30.98,1998,4,17,4/17/1998
20967,6690,2,26.98,1998,4,17,4/17/1998
20968,6690,2,32.98,1998,6,6,6/6/1998
20969,6690,2,22.98,1998,6,6,6/6/1998
20970,6691,1,39.37,1997,1,26,1/26/1997
20971,6691,3,34.51,1997,2,16,2/16/1997
20972,6691,1,11.77,1997,2,16,2/16/1997
20973,6691,1,11.77,1997,2,23,2/23/1997
20974,6691,1,28.77,1997,3,16,3/16/1997
20975,6692,3,37.44,1997,1,26,1/26/1997
20976,6692,1,19.77,1997,2,24,2/24/1997
20977,6693,4,61.44,1997,1,26,1/26/1997
20978,6693,4,47.27,1997,6,7,6/7/1997
20979,6693,1,19.99,1997,7,1,7/1/1997
20980,6693,6,65.82,1997,7,26,7/26/1997
20981,6693,2,29.98,1998,5,15,5/15/1998
20982,6694,1,15.96,1997,1,26,1/26/1997
20983,6694,1,11.77,1997,4,22,4/22/1997
20984,6695,1,30.97,1997,1,26,1/26/1997
20985,6695,1,2.99,1998,1,11,1/11/1998
20986,6695,1,16.49,1998,2,19,2/19/1998
20987,6695,3,34.47,1998,5,22,5/22/1998
20988,6696,1,13.97,1997,1,26,1/26/1997
20989,6696,2,28.74,1997,2,10,2/10/1997
20990,6696,1,14.37,1997,4,11,4/11/1997
20991,6696,3,41.47,1998,1,1,1/1/1998
20992,6697,2,31.52,1997,1,26,1/26/1997
20993,6697,1,13.99,1997,12,8,12/8/1997
20994,6698,2,9.78,1997,1,28,1/28/1997
20995,6699,1,17.9,1997,1,26,1/26/1997
20996,6699,1,17.7,1997,1,27,1/27/1997
20997,6700,3,40.77,1997,1,26,1/26/1997
20998,6700,5,56.95,1997,11,3,11/3/1997
20999,6701,3,40.31,1997,1,28,1/28/1997
21000,6702,1,13.97,1997,1,26,1/26/1997
21001,6703,4,167.04,1997,1,26,1/26/1997
21002,6704,2,33.4,1997,2,20,2/20/1997
21003,6705,1,12.49,1997,1,26,1/26/1997
21004,6706,1,9.77,1997,1,26,1/26/1997
21005,6707,1,12.49,1997,1,26,1/26/1997
21006,6708,1,93.77,1997,1,26,1/26/1997
21007,6709,3,68.18,1997,1,26,1/26/1997
21008,6709,1,17.99,1997,3,20,3/20/1997
21009,6709,2,32.48,1998,2,23,2/23/1998
21010,6709,3,32.97,1998,6,17,6/17/1998
21011,6709,1,11.49,1998,6,29,6/29/1998
21012,6710,3,47.34,1997,1,26,1/26/1997
21013,6710,1,13.97,1997,2,19,2/19/1997
21014,6710,2,28.48,1997,10,27,10/27/1997
21015,6710,1,13.99,1998,3,12,3/12/1998
21016,6711,4,48.23,1997,1,26,1/26/1997
21017,6712,6,76.01,1997,1,26,1/26/1997
21018,6713,1,34.99,1997,1,26,1/26/1997
21019,6714,4,61.47,1997,1,26,1/26/1997
21020,6714,3,73.69,1997,2,3,2/3/1997
21021,6715,3,45.29,1997,1,26,1/26/1997
21022,6716,1,14.37,1997,1,26,1/26/1997
21023,6716,1,13.97,1997,2,16,2/16/1997
21024,6716,2,38.34,1997,3,13,3/13/1997
21025,6716,2,51.74,1997,4,3,4/3/1997
21026,6716,1,14.37,1997,5,19,5/19/1997
21027,6716,1,15.49,1997,9,13,9/13/1997
21028,6716,1,27.99,1998,4,8,4/8/1998
21029,6717,1,14.37,1997,1,26,1/26/1997
21030,6718,1,22.99,1997,1,26,1/26/1997
21031,6718,1,7.98,1997,8,9,8/9/1997
21032,6719,2,25.54,1997,1,26,1/26/1997
21033,6720,1,30.77,1997,1,26,1/26/1997
21034,6720,1,14.79,1997,4,5,4/5/1997
21035,6720,1,8.77,1997,6,7,6/7/1997
21036,6720,2,27.13,1997,7,16,7/16/1997
21037,6720,1,10.49,1997,9,21,9/21/1997
21038,6720,1,12.99,1997,11,8,11/8/1997
21039,6720,3,47.47,1997,11,19,11/19/1997
21040,6720,4,63.46,1997,12,11,12/11/1997
21041,6720,1,11.49,1998,2,26,2/26/1998
21042,6720,1,11.49,1998,5,13,5/13/1998
21043,6721,2,26.76,1997,1,26,1/26/1997
21044,6722,1,13.37,1997,1,26,1/26/1997
21045,6722,2,16.48,1997,1,26,1/26/1997
21046,6722,2,24.98,1997,4,24,4/24/1997
21047,6722,1,14.96,1997,6,22,6/22/1997
21048,6722,2,23.54,1997,7,18,7/18/1997
21049,6722,1,14.96,1997,8,16,8/16/1997
21050,6722,1,13.99,1998,3,10,3/10/1998
21051,6722,2,34.41,1998,3,22,3/22/1998
21052,6723,1,15.36,1997,1,26,1/26/1997
21053,6724,1,54.99,1997,1,28,1/28/1997
21054,6725,1,23.99,1997,1,26,1/26/1997
21055,6725,1,12.49,1997,1,27,1/27/1997
21056,6726,1,22.3,1997,1,26,1/26/1997
21057,6726,1,7.9,1997,2,5,2/5/1997
21058,6726,1,13.97,1997,2,6,2/6/1997
21059,6727,1,14.96,1997,1,26,1/26/1997
21060,6728,2,29.98,1997,1,26,1/26/1997
21061,6729,1,12.77,1997,1,26,1/26/1997
21062,6729,5,75.2,1997,2,14,2/14/1997
21063,6730,5,65.57,1997,1,26,1/26/1997
21064,6731,1,12.49,1997,1,26,1/26/1997
21065,6732,1,5.78,1997,1,26,1/26/1997
21066,6733,1,14.99,1997,1,26,1/26/1997
21067,6734,1,15.36,1997,1,26,1/26/1997
21068,6735,2,74.6,1997,3,8,3/8/1997
21069,6735,3,49.71,1997,4,14,4/14/1997
21070,6735,2,28.74,1997,5,16,5/16/1997
21071,6735,2,29.13,1997,5,19,5/19/1997
21072,6735,5,126.45,1997,11,6,11/6/1997
21073,6736,1,14.79,1997,1,26,1/26/1997
21074,6736,1,14.96,1997,8,21,8/21/1997
21075,6736,3,43.97,1998,2,18,2/18/1998
21076,6736,2,33.98,1998,2,20,2/20/1998
21077,6736,1,15.49,1998,2,22,2/22/1998
21078,6736,1,27.99,1998,4,3,4/3/1998
21079,6737,1,12.77,1997,1,26,1/26/1997
21080,6737,1,5.78,1997,1,27,1/27/1997
21081,6737,1,6.79,1997,2,6,2/6/1997
21082,6737,1,14.37,1997,6,24,6/24/1997
21083,6738,3,42.69,1997,1,28,1/28/1997
21084,6738,4,58.49,1997,2,9,2/9/1997
21085,6738,3,42.73,1997,2,17,2/17/1997
21086,6738,1,14.96,1997,2,22,2/22/1997
21087,6739,2,49.98,1997,1,26,1/26/1997
21088,6739,2,42,1997,5,18,5/18/1997
21089,6739,1,79.66,1997,8,16,8/16/1997
21090,6740,1,11.77,1997,1,26,1/26/1997
21091,6741,1,16.7,1997,1,26,1/26/1997
21092,6742,1,11.97,1997,2,1,2/1/1997
21093,6742,1,22.99,1997,5,8,5/8/1997
21094,6743,1,14.37,1997,1,26,1/26/1997
21095,6743,3,58.97,1997,2,27,2/27/1997
21096,6744,1,19.99,1997,1,26,1/26/1997
21097,6744,1,14.99,1997,4,4,4/4/1997
21098,6745,1,11.77,1997,1,26,1/26/1997
21099,6746,2,29.13,1997,1,26,1/26/1997
21100,6746,5,63.39,1997,4,28,4/28/1997
21101,6746,1,11.77,1997,5,12,5/12/1997
21102,6746,5,77.95,1998,3,28,3/28/1998
21103,6747,2,29.33,1997,1,27,1/27/1997
21104,6748,2,30.33,1997,1,26,1/26/1997
21105,6748,2,26.73,1997,7,3,7/3/1997
21106,6748,3,49.05,1998,6,6,6/6/1998
21107,6749,4,61.24,1997,1,26,1/26/1997
21108,6749,6,83,1997,8,11,8/11/1997
21109,6750,3,50.32,1997,1,26,1/26/1997
21110,6751,3,43.13,1997,1,26,1/26/1997
21111,6752,1,13.97,1997,1,26,1/26/1997
21112,6752,1,13.97,1997,1,27,1/27/1997
21113,6753,1,6.49,1997,1,26,1/26/1997
21114,6753,1,14.96,1997,1,30,1/30/1997
21115,6753,2,24.98,1997,1,30,1/30/1997
21116,6753,3,37.77,1997,3,13,3/13/1997
21117,6753,1,12.49,1997,4,5,4/5/1997
21118,6753,1,9.78,1997,4,7,4/7/1997
21119,6753,1,9.78,1997,4,12,4/12/1997
21120,6753,1,14.37,1997,5,7,5/7/1997
21121,6753,1,14.79,1997,5,8,5/8/1997
21122,6753,3,32.5,1997,7,21,7/21/1997
21123,6753,1,14.96,1997,7,26,7/26/1997
21124,6753,6,86.59,1997,7,27,7/27/1997
21125,6753,2,25.13,1997,8,2,8/2/1997
21126,6753,3,30.3,1998,2,11,2/11/1998
21127,6753,3,30.47,1998,6,9,6/9/1998
21128,6754,4,59.96,1997,1,26,1/26/1997
21129,6755,1,8.77,1997,1,26,1/26/1997
21130,6755,1,15.36,1997,7,20,7/20/1997
21131,6755,1,13.97,1997,8,26,8/26/1997
21132,6756,3,55.95,1997,1,27,1/27/1997
21133,6756,2,29.98,1997,3,16,3/16/1997
21134,6757,1,14.37,1997,1,26,1/26/1997
21135,6757,1,9.9,1997,4,21,4/21/1997
21136,6757,1,11.77,1997,5,11,5/11/1997
21137,6758,4,66.49,1997,1,26,1/26/1997
21138,6759,1,9.98,1997,1,26,1/26/1997
21139,6759,2,29.93,1997,2,2,2/2/1997
21140,6759,5,77.45,1997,12,25,12/25/1997
21141,6760,5,53.29,1997,1,26,1/26/1997
21142,6761,1,8.77,1997,1,26,1/26/1997
21143,6761,2,22.74,1997,2,5,2/5/1997
21144,6761,2,20.32,1997,6,21,6/21/1997
21145,6761,3,37.71,1997,7,19,7/19/1997
21146,6761,3,38.47,1997,10,11,10/11/1997
21147,6761,2,47.98,1997,10,30,10/30/1997
21148,6761,1,27.99,1997,12,27,12/27/1997
21149,6761,3,43.47,1998,2,7,2/7/1998
21150,6761,3,32.47,1998,2,22,2/22/1998
21151,6761,4,50.89,1998,3,21,3/21/1998
21152,6761,3,29.36,1998,4,18,4/18/1998
21153,6761,4,42.05,1998,6,6,6/6/1998
21154,6762,2,29.33,1997,1,26,1/26/1997
21155,6762,1,11.77,1997,2,2,2/2/1997
21156,6763,1,11.77,1997,1,26,1/26/1997
21157,6763,4,54.23,1997,3,8,3/8/1997
21158,6763,1,12.58,1998,3,21,3/21/1998
21159,6764,2,26.73,1997,1,26,1/26/1997
21160,6764,4,51.71,1997,2,9,2/9/1997
21161,6764,2,28.93,1997,2,28,2/28/1997
21162,6764,1,15.9,1997,5,20,5/20/1997
21163,6764,1,15.96,1997,8,8,8/8/1997
21164,6764,2,5.98,1997,9,30,9/30/1997
21165,6764,2,26.98,1997,11,14,11/14/1997
21166,6764,2,25.98,1997,11,23,11/23/1997
21167,6764,1,13.99,1998,1,19,1/19/1998
21168,6765,1,14.96,1997,1,26,1/26/1997
21169,6765,1,13.97,1997,1,29,1/29/1997
21170,6765,1,15.99,1997,2,20,2/20/1997
21171,6765,3,30.79,1997,7,28,7/28/1997
21172,6765,3,37.97,1998,1,14,1/14/1998
21173,6766,1,23.99,1997,1,26,1/26/1997
21174,6767,1,13.97,1997,2,2,2/2/1997
21175,6767,1,11.77,1997,2,14,2/14/1997
21176,6767,1,16.36,1997,8,26,8/26/1997
21177,6767,1,9.49,1997,11,7,11/7/1997
21178,6768,1,13.97,1997,1,26,1/26/1997
21179,6769,1,17.3,1997,1,26,1/26/1997
21180,6769,1,35.99,1997,9,27,9/27/1997
21181,6769,1,12.49,1997,10,11,10/11/1997
21182,6769,1,33.49,1998,6,4,6/4/1998
21183,6770,1,13.77,1997,1,26,1/26/1997
21184,6770,1,11.97,1997,7,19,7/19/1997
21185,6770,3,36.97,1998,6,9,6/9/1998
21186,6771,2,33.27,1997,1,26,1/26/1997
21187,6772,1,22.97,1997,1,26,1/26/1997
21188,6773,1,11.77,1997,1,26,1/26/1997
21189,6774,1,11.77,1997,1,26,1/26/1997
21190,6775,1,15.36,1997,1,26,1/26/1997
21191,6776,2,13.58,1997,1,28,1/28/1997
21192,6777,1,11.77,1997,1,26,1/26/1997
21193,6777,2,22.15,1997,2,4,2/4/1997
21194,6777,3,42.9,1997,2,12,2/12/1997
21195,6777,1,15.36,1997,2,26,2/26/1997
21196,6777,1,10.99,1997,11,30,11/30/1997
21197,6777,1,26.99,1998,3,20,3/20/1998
21198,6778,2,27.94,1997,2,9,2/9/1997
21199,6779,1,14.99,1997,1,26,1/26/1997
21200,6780,4,75.5,1997,1,26,1/26/1997
21201,6780,6,96.41,1997,2,10,2/10/1997
21202,6781,1,15.36,1997,1,26,1/26/1997
21203,6782,1,16.7,1997,2,18,2/18/1997
21204,6782,1,14.95,1997,4,18,4/18/1997
21205,6782,1,27.75,1997,7,12,7/12/1997
21206,6782,1,19.49,1997,9,28,9/28/1997
21207,6783,4,45.01,1997,1,26,1/26/1997
21208,6783,2,24.48,1997,2,4,2/4/1997
21209,6783,6,83.44,1997,3,28,3/28/1997
21210,6783,1,31.99,1997,3,31,3/31/1997
21211,6783,1,29.99,1997,4,7,4/7/1997
21212,6783,2,23.98,1997,4,24,4/24/1997
21213,6783,3,40.53,1997,5,25,5/25/1997
21214,6783,2,28.34,1997,6,6,6/6/1997
21215,6783,3,37.47,1997,10,28,10/28/1997
21216,6784,3,42.49,1997,1,26,1/26/1997
21217,6785,3,37.51,1997,1,26,1/26/1997
21218,6786,2,29.16,1997,1,26,1/26/1997
21219,6786,2,25.98,1997,9,17,9/17/1997
21220,6787,3,45.13,1997,1,26,1/26/1997
21221,6788,1,4.79,1997,1,26,1/26/1997
21222,6788,2,23.15,1997,6,8,6/8/1997
21223,6789,6,76.81,1997,1,26,1/26/1997
21224,6789,3,43.7,1997,1,29,1/29/1997
21225,6789,4,71.47,1997,2,1,2/1/1997
21226,6789,7,107.37,1997,2,11,2/11/1997
21227,6789,12,204.03,1997,3,8,3/8/1997
21228,6789,4,53.14,1998,3,21,3/21/1998
21229,6789,3,42.47,1998,5,29,5/29/1998
21230,6790,1,23.97,1997,1,26,1/26/1997
21231,6791,1,14.37,1997,1,26,1/26/1997
21232,6792,4,57.05,1997,1,26,1/26/1997
21233,6793,1,66.38,1997,1,26,1/26/1997
21234,6794,1,14.96,1997,1,26,1/26/1997
21235,6795,3,32.45,1997,1,26,1/26/1997
21236,6795,2,24.73,1997,4,6,4/6/1997
21237,6795,2,15.96,1997,6,10,6/10/1997
21238,6796,1,20.3,1997,1,27,1/27/1997
21239,6796,2,28.98,1997,12,25,12/25/1997
21240,6796,1,14.49,1998,2,19,2/19/1998
21241,6796,3,46.97,1998,5,10,5/10/1998
21242,6796,1,10.49,1998,6,20,6/20/1998
21243,6796,1,12.99,1998,6,28,6/28/1998
21244,6797,1,15.36,1997,1,27,1/27/1997
21245,6798,7,101.14,1997,1,27,1/27/1997
21246,6799,4,50.54,1997,1,27,1/27/1997
21247,6799,3,39.32,1997,2,16,2/16/1997
21248,6799,4,56.07,1997,7,5,7/5/1997
21249,6799,2,24.73,1997,8,2,8/2/1997
21250,6799,3,41.97,1997,10,19,10/19/1997
21251,6799,3,40.97,1997,11,2,11/2/1997
21252,6799,8,111.3,1998,2,8,2/8/1998
21253,6799,1,10.99,1998,3,26,3/26/1998
21254,6799,1,12.99,1998,4,11,4/11/1998
21255,6799,2,45.98,1998,6,23,6/23/1998
21256,6800,4,54.48,1997,1,27,1/27/1997
21257,6800,3,62.11,1997,2,3,2/3/1997
21258,6800,4,63.28,1997,2,4,2/4/1997
21259,6801,1,10.77,1997,1,27,1/27/1997
21260,6802,1,13.97,1997,1,27,1/27/1997
21261,6803,1,34.99,1997,1,27,1/27/1997
